0 0.450086 0
0.0628381 0.283221 0.929583
0.125676 -0.410426 0.670868
0.188514 -0.785451 -0.354487
0.251353 -1.12406 0.789386
0.314191 1.038 1.74918
0.377029 -0.348791 0.13136
0.439867 -0.181035 0.25064
0.502705 1.13408 0.00985805
0.565543 0.600684 -0.467477
0.628381 -0.344159 -0.840944
0.69122 -1.23601 -0.183018
0.754058 0.63732 0.721312
0.816896 -0.850739 0.874494
0.879734 -0.219509 -0.569987
0.942572 0.150793 0.786626
1.00541 1.25988 0.686305
1.06825 -0.254071 -0.38748
1.13109 -0.0923238 -0.492695
1.19392 0.685824 -0.690305
1.25676 -0.850722 0.426345
1.3196 -0.260424 0.352721
1.38244 -0.420103 0.659132
1.44528 0.896508 0.032687
1.50812 -0.413965 -0.511172
1.57095 -0.794727 -0.255319
1.63379 -0.225182 -0.0791395
1.69663 -0.145055 0.54561
1.75947 -0.121395 0.0141587
1.82231 -1.42447 -0.0563171
1.88514 0.0434622 -0.0426497
1.94798 0.11747 -0.0734326
2.01082 -0.319537 -0.667285
2.07366 0.0031718 0.518736
2.1365 1.20599 1.00324
2.19933 0.413549 -0.682235
2.26217 -0.432346 -0.0973798
2.32501 -0.0668834 -0.203854
2.38785 0.49754 -0.486503
2.45069 0.513783 0.445877
2.51353 -1.00307 -0.615758
2.57636 -0.436357 0.610233
2.6392 0.148511 1.25687
2.70204 -0.67464 0.423861
2.76488 -0.36461 0.245928
2.82772 -0.174241 -0.522828
2.89055 0.757633 0.319612
2.95339 1.28685 0.245964
3.01623 -0.237224 -0.0463283
3.07907 1.59909 -0.548526
3.14191 -0.680323 1.03045
3.20474 -0.260171 -0.371876
3.26758 -0.159263 -0.475275
3.33042 0.740107 -1.07503
3.39326 0.085217 0.288628
3.4561 0.0670264 -1.26635
3.51894 -0.785725 0.187632
3.58177 -0.288027 0.149906
3.64461 0.209152 -0.981992
3.70745 -0.343622 -1.5014
3.77029 0.499386 -0.438562
3.83313 -0.721461 -0.442004
3.89596 1.13344 0.52672
3.9588 0.158086 0.100359
4.02164 0.364802 0.313765
4.08448 1.02013 0.5757
4.14732 -0.767102 -1.18896
4.21016 0.909834 -1.04308
4.27299 0.325697 -0.799225
4.33583 0.624791 0.804429
4.39867 0.770893 -1.39699
4.46151 0.21916 -0.295985
4.52435 1.40539 1.69798
4.58718 0.514286 -0.299286
4.65002 0.410515 0.38635
4.71286 0.424518 -0.0529513
4.7757 -0.133332 -0.886767
4.83854 -1.27078 -0.0521974
4.90137 0.00704838 -0.623969
4.96421 -0.0389643 -0.155346
5.02705 -1.0955 -0.873912
5.08989 0.57239 0.925229
5.15273 0.875637 0.573472
5.21557 -0.621531 -0.45165
5.2784 0.279666 -0.294047
5.34124 -0.167629 -0.66659
5.40408 0.580536 0.205218
5.46692 0.053508 0.345772
5.52976 0.438838 0.941375
5.59259 -1.03896 -0.231138
5.65543 1.49425 0.439337
5.71827 0.559831 0.60732
5.78111 0.417539 -0.379704
5.84395 -0.552983 -0.343052
5.90678 -0.30885 0.989519
5.96962 0.702006 0.819739
6.03246 -0.131599 -0.925042
6.0953 -0.0660642 -0.509426
6.15814 -0.0244786 -0.138087
6.22098 -0.297902 -1.25223
6.28381 0.875669 0.556066
6.34665 0.265691 -0.773037
6.40949 0.367842 0.141344
6.47233 -0.143113 -0.683322
6.53517 1.03731 0.587567
6.598 -0.0935843 1.36389
6.66084 -0.755319 1.23138
6.72368 0.253771 -0.684116
6.78652 -0.0385022 -0.0886675
6.84936 0.64194 -0.43369
6.9122 -0.846186 -0.216981
6.97503 -0.754977 1.03253
7.03787 -0.451626 0.381777
7.10071 0.692302 -0.0458246
7.16355 -0.371194 0.589914
7.22639 0.402304 1.19649
7.28922 0.76756 0.017964
7.35206 -0.841947 1.74331
7.4149 -0.28409 -1.28772
